wl,n
0.001512002,0.99961337
0.001515699,0.99960094
0.001519414,0.99958887
0.001523147,0.99957709
0.001526899,0.99956558
0.001530669,0.99955426
0.001534458,0.99954302
0.001538265,0.99953249
0.001542092,0.99952195
0.001545937,0.99951133
0.001549802,0.99950122
0.001553687,0.99949161
0.00155759,0.99948188
0.001561514,0.99947205
0.001565457,0.9994628
0.00156942,0.99945343
0.001573403,0.99944393
0.001577407,0.99943498
0.001581431,0.99942586
0.001585476,0.99941654
0.001589541,0.99940757
0.001593627,0.99939888
0.001597734,0.99939056
0.001601863,0.99938216
0.001606013,0.99937307
0.001610184,0.99936385
0.001614377,0.99935493
0.001618593,0.99934607
0.00162283,0.99933709
0.001627089,0.99932848
0.001631371,0.99932011
0.001635675,0.99931194
0.001640002,0.99930406
0.001644353,0.99929582
0.001648726,0.99928795
0.001653122,0.99928063
0.001657543,0.9992727
0.001661986,0.99926429
0.001666454,0.99925599
0.001670946,0.99924766
0.001675462,0.9992392
0.001680003,0.99923038
0.001684568,0.99922157
0.001689158,0.99921301
0.001693773,0.99920516
0.001698414,0.99919808
0.001703079,0.9991907
0.001707771,0.99918343
0.001712489,0.99917588
0.001717233,0.99916744
0.001722003,0.99915756
0.001726799,0.99914974
0.001731623,0.99914401
0.001736473,0.999137
0.001741351,0.99912974
0.001746256,0.99912048
0.001751189,0.99910546
0.00175615,0.99909639
0.001761139,0.99909331
0.001766157,0.99908539
0.001771203,0.99907794
0.001776278,0.99907138
0.001781382,0.9990643
0.001786516,0.99905667
0.001791679,0.99904846
0.001796872,0.99904049
0.001802096,0.99903297
0.00180735,0.99902526
0.001812634,0.9990175
0.00181795,0.99900936
0.001823297,0.99900063
0.001828675,0.99899283
0.001834086,0.99898526
0.001839528,0.99897701
0.001845003,0.99896882
0.00185051,0.9989606
0.001856051,0.99895231
0.001861624,0.9989439
0.001867232,0.99893522
0.001872873,0.99892679
0.001878548,0.99891848
0.001884258,0.99891029
0.001890003,0.99890234
0.001895783,0.99889407
0.001901598,0.99888563
0.001907449,0.99887703
0.001913336,0.99886827
0.00191926,0.99885927
0.00192522,0.99884988
0.001931218,0.99884053
0.001937253,0.99883082
0.001943326,0.99882182
0.001949437,0.99881347
0.001955587,0.99880448
0.001961775,0.99879564
0.001968003,0.99878694
0.001974271,0.99877855
0.001980578,0.99877008
0.001986926,0.99876125
0.001993315,0.99875159
0.001999745,0.99874105
0.002006217,0.99872984
0.00201273,0.99871767
0.002019286,0.99870603
0.002025885,0.99869689
0.002032528,0.99868892
0.002039214,0.99867993
0.002045944,0.9986711
0.002052718,0.99866277
0.002059538,0.99865397
0.002066403,0.99864428
0.002073314,0.99863437
0.002080272,0.99862483
0.002087276,0.99861491
0.002094327,0.99860456
0.002101427,0.99859436
0.002108575,0.99858421
0.002115771,0.99857323
0.002123017,0.99856256
0.002130312,0.9985528
0.002137658,0.99854281
0.002145055,0.99853133
0.002152503,0.99851935
0.002160003,0.99850836
0.002167556,0.99849716
0.002175161,0.99848746
0.002177071,0.99848487
0.002178984,0.99848213
0.0021809,0.99847967
0.00218282,0.99847706
0.002184743,0.99847466
0.00218667,0.99847211
0.0021886,0.99846981
0.002190533,0.99846752
0.00219247,0.99846495
0.00219441,0.99846253
0.002196354,0.99845988
0.002198301,0.99845731
0.002200252,0.99845527
0.002202206,0.99845288
0.002204163,0.9984499
0.002206124,0.99844732
0.002208089,0.99844478
0.002210057,0.99844198
0.002212028,0.99843935
0.002214003,0.99843662
0.002215982,0.99843348
0.002217964,0.99843019
0.00221995,0.99842698
0.002221939,0.99842371
0.002223932,0.99842022
0.002225928,0.99841705
0.002227928,0.99841416
0.002229931,0.99841084
0.002231939,0.99840777
0.002233949,0.99840495
0.002235964,0.99840167
0.002237982,0.99839864
0.002240003,0.99839588
0.002242029,0.99839278
0.002244058,0.99838933
0.00224609,0.9983861
0.002248127,0.99838296
0.002250167,0.99837988
0.00225221,0.99837685
0.002254258,0.99837389
0.002256309,0.99837112
0.002258364,0.99836786
0.002260423,0.99836484
0.002262485,0.99836209
0.002264551,0.99835905
0.002266621,0.99835582
0.002268695,0.99835241
0.002270773,0.99834867
0.002272854,0.99834512
0.002274939,0.99834159
0.002277028,0.9983379
0.002279121,0.99833459
0.002281218,0.99833158
0.002283318,0.99832906
0.002285423,0.99832681
0.002287531,0.998324
0.002289643,0.99832041
0.002291759,0.99831627
0.00229388,0.99831077
0.002296003,0.99830298
0.002298131,0.99829452
0.002300263,0.9982871
0.002302399,0.99828217
0.002304539,0.99828012
0.002306683,0.99827956
0.00230883,0.9982804
0.002310982,0.99828386
0.002313138,0.9982903
0.002315298,0.99829635
0.002317461,0.99829849
0.002319629,0.99829721
0.002321801,0.99829323
