wl,n
0.312539,0.286743
0.334099,0.088593
0.364981,0.051887
0.404648,0.040668
0.420001,0.041221
0.439972,0.042618
0.469993,0.042573
0.505027,0.045694
0.545945,0.049210
0.599827,0.053102
0.661955,0.050023
0.750056,0.044219
0.859807,0.040076
1.009643,0.040010
1.175206,0.044473
1.344731,0.055884
1.530669,0.065772
1.689158,0.078548
1.839528,0.091000
1.980578,0.106251
2.119388,0.118690
2.237982,0.138661

