wl,n
0.312539,0.049195
0.334099,0.055220
0.364981,0.061078
0.386967,0.065120
0.404648,0.068960
0.420001,0.067744
0.439972,0.068302
0.469993,0.066149
0.505027,0.062846
0.545945,0.058647
0.599827,0.052637
0.661955,0.048526
0.750056,0.049548
0.859807,0.053026
1.009643,0.064101
1.175206,0.077963
1.344731,0.098586
1.530669,0.122821
1.689158,0.147176
1.839528,0.175119
1.980578,0.206644
2.119388,0.240865
2.237982,0.262406

