wl,n
0.001141281,0.99981336
0.001141854,0.99981124
0.001142311,0.99981017
0.001142894,0.99980851
0.001143336,0.99980727
0.001143919,0.99980598
0.00114437,0.99980485
0.001144973,0.9998027
0.001145445,0.99980116
0.001145997,0.99980002
0.001146522,0.99979907
0.001147037,0.99979781
0.001147576,0.99979686
0.001148081,0.99979544
0.001148663,0.99979356
0.00114914,0.99979294
0.001149703,0.99979116
0.001150199,0.99979032
0.001150766,0.99979022
0.001151253,0.99978879
0.001151853,0.99978672
0.001152311,0.99978584
0.001152898,0.99978422
0.001153356,0.99978316
0.001153962,0.9997814
0.001154405,0.99977992
0.001155011,0.99977883
0.001155487,0.99977783
0.00115606,0.99977604
0.00115657,0.99977431
0.001157099,0.99977314
0.001157676,0.99977156
0.001158162,0.99977006
0.001158745,0.99976902
0.00115923,0.9997674
0.001159832,0.99976543
0.001160293,0.9997645
0.001160908,0.99976273
0.001161362,0.99976167
0.001161962,0.99976096
0.00116252,0.99975987
0.001163022,0.99975798
0.001163598,0.99975646
0.001164094,0.99975515
0.001164695,0.99975425
0.001165173,0.9997542
0.001165773,0.99975267
0.001166274,0.99975145
0.001166842,0.99975043
0.001167362,0.99974917
0.001167915,0.99974814
0.001168496,0.99974693
0.001168977,0.99974601
0.001169612,0.99974505
0.00117006,0.99974418
0.001170662,0.99974262
0.001171157,0.99974167
0.001171758,0.99974064
0.001172278,0.99973964
0.001172812,0.99973875
0.001173407,0.9997374
0.001173908,0.99973645
0.001174514,0.99973524
0.001175005,0.99973503
0.001175616,0.99973394
0.001176092,0.99973272
0.001176702,0.99973244
0.001177255,0.99973162
0.001177799,0.99973006
0.00117841,0.99972813
0.001178907,0.99972781
0.001179498,0.99972709
0.001179997,0.99972597
0.001180613,0.99972508
0.00118111,0.99972465
0.001181695,0.99972422
0.001182286,0.99972253
0.001182826,0.99972089
0.001183427,0.99972001
0.001183936,0.99971933
0.001184534,0.99971881
0.001185009,0.9997182
0.001185644,0.99971699
0.001186197,0.9997157
0.00118675,0.99971502
0.001187346,0.99971462
0.001187857,0.99971323
0.001188471,0.99971194
0.001188963,0.99971161
0.001189573,0.99971047
0.001190116,0.99970896
0.001190694,0.99970788
0.001191338,0.99970649
0.001191829,0.99970556
0.001192458,0.99970533
0.00119294,0.99970501
0.001193579,0.99970362
0.001194085,0.99970264
0.001194637,0.99970212
0.001195271,0.99970102
0.001195787,0.99969975
0.001196406,0.99969932
0.001196912,0.99969893
0.001197567,0.99969772
0.00119808,0.99969665
0.001198682,0.9996955
0.001199262,0.99969459
0.001199797,0.99969411
0.001200441,0.99969333
0.001200922,0.99969237
0.001201561,0.999692
0.001202153,0.99969109
0.001202683,0.99968981
0.001203341,0.99968871
0.001203827,0.99968817
0.00120449,0.99968744
0.001205005,0.99968658
0.001205619,0.99968516
0.001206236,0.9996847
0.001206741,0.99968426
0.001207374,0.99968284
0.0012079,0.99968184
0.001208535,0.99968083
0.001209158,0.99968059
0.001209673,0.99967968
0.001210298,0.99967879
0.001210803,0.99967816
0.001211462,0.99967696
0.001212097,0.9996767
0.001212611,0.99967607
0.001213264,0.99967483
0.001213794,0.99967413
0.001214443,0.99967318
0.001215005,0.99967248
0.001215577,0.99967215
0.001216188,0.99967036
0.001216736,0.99966867
0.001217375,0.99966842
0.001217889,0.99966818
0.001218533,0.99966718
0.001219196,0.99966681
0.001219721,0.99966626
0.001220347,0.99966528
0.00122089,0.99966416
0.001221509,0.99966322
0.001222144,0.9996628
0.001222702,0.99966187
0.00122334,0.9996609
0.001223851,0.99965984
0.00122451,0.99965932
0.001225129,0.99965922
0.001225697,0.99965818
0.001226335,0.99965704
0.001226865,0.99965627
0.001227514,0.99965454
0.001228019,0.99965403
0.001228654,0.99965407
0.001229354,0.99965319
0.00122987,0.99965232
0.001230556,0.99965101
0.0012312,0.99965041
0.001231735,0.99964962
0.001232387,0.99964876
0.001232984,0.999648
0.001233518,0.99964725
0.001234247,0.99964657
0.001234753,0.99964607
0.001235424,0.9996454
0.00123606,0.9996445
0.00123656,0.99964361
0.001237166,0.99964277
0.001237843,0.999642
0.001238407,0.99964109
0.001239126,0.99963975
0.001239621,0.99963913
0.001240247,0.99963875
0.001240967,0.9996378
0.001241534,0.9996373
0.001242211,0.99963643
0.001242702,0.99963567
0.001243337,0.99963512
0.001244076,0.99963459
0.001244628,0.99963409
0.001245292,0.99963299
0.001245912,0.99963179
0.001246489,0.99963129
0.001247166,0.999631
0.001247696,0.99963058
0.001248364,0.9996295
0.00124907,0.99962845
0.001249603,0.99962756
0.001250281,0.99962648
0.001250914,0.99962572
0.001251487,0.9996251
0.00125214,0.99962435
0.001252712,0.99962336
0.001253385,0.99962295
0.001254057,0.99962213
0.001254611,0.99962129
0.001255288,0.99962043
0.001255937,0.99961977
0.00125648,0.99961932
0.00125719,0.99961832
0.00125771,0.99961769
0.001258436,0.99961686
0.001259098,0.99961632
0.001259722,0.99961562
0.001260318,0.99961487
0.001261034,0.99961439
0.001261602,0.99961347
0.001262235,0.99961294
0.001262794,0.9996125
0.001263495,0.9996112
0.001264163,0.99961038
0.00126484,0.99961047
0.001265365,0.99960965
0.001266004,0.99960845
0.001266766,0.99960771
0.001267339,0.999607
0.001268021,0.99960586
0.001268679,0.99960471
0.00126928,0.99960411
0.001269861,0.99960414
0.001270496,0.99960351
0.001271158,0.99960186
0.001271922,0.99960166
0.001272451,0.99960142
0.001273176,0.99959945
0.001273743,0.9995985
0.001274397,0.9995986
0.001275065,0.99959818
0.001275698,0.99959683
0.001276415,0.99959563
0.001277033,0.99959549
0.001277668,0.99959511
0.001278321,0.99959371
0.001278989,0.99959236
0.001279629,0.99959225
0.001280338,0.99959214
0.001281055,0.99959057
0.001281602,0.9995896
0.001282304,0.99958923
0.001282938,0.99958849
0.001283577,0.99958786
0.001284254,0.99958691
0.001284917,0.99958614
0.001285571,0.99958562
0.00128631,0.9995844
0.001286925,0.99958346
0.001287569,0.99958286
0.001288241,0.99958272
0.001288909,0.99958209
0.001289557,0.99958106
0.001290297,0.99958019
0.001290917,0.99957971
0.001291585,0.99957934
0.001294205,0.99957644
0.001296899,0.99957268
0.001299649,0.99956887
0.001302348,0.99956616
0.001305093,0.99956284
0.001307857,0.99955949
0.001310605,0.99955662
0.001313374,0.99955362
0.001316183,0.99955041
0.001318971,0.99954686
0.001321756,0.99954374
0.001324593,0.99954086
0.001327442,0.99953761
0.001330279,0.99953503
0.001333118,0.99953253
0.00133599,0.99952903
0.001338894,0.99952626
0.001341792,0.99952385
0.001344694,0.99952015
0.001347836,0.9995166
0.001350801,0.99951361
0.001353739,0.99951082
0.001356668,0.99950809
0.001359659,0.99950515
0.001362661,0.99950245
0.001365646,0.9994996
0.001368632,0.99949667
0.001371675,0.99949335
0.001374723,0.99948982
0.001377776,0.99948677
0.001380831,0.99948356
0.001383895,0.9994801
0.001386974,0.99947679
0.001390102,0.99947338
0.001393219,0.99947023
0.001396366,0.99946757
0.001399504,0.99946479
0.001402662,0.9994614
0.001405841,0.99945787
0.001409015,0.99945533
0.00141222,0.99945285
0.001415426,0.99944885
0.001418673,0.9994451
0.001421905,0.99944173
0.001425183,0.99943786
0.001428457,0.99943489
0.001431746,0.99943169
0.001435072,0.99942784
0.001438403,0.99942462
0.001441745,0.99942165
0.001445107,0.99941868
0.001448474,0.99941571
0.001451874,0.99941239
0.001455272,0.99940954
0.001459037,0.99940612
0.001462487,0.99940207
0.001465913,0.99939802
0.001469415,0.99939457
0.001472877,0.9993912
0.001476391,0.99938861
0.00147992,0.99938522
0.001483421,0.99938056
0.001487006,0.99937709
0.001490579,0.99937284
0.001494125,0.99936869
0.001497757,0.99936538
0.001501406,0.99936141
0.00150503,0.99935752
0.001508659,0.9993537
0.001512374,0.9993501
0.001516062,0.99934639
0.00151975,0.99934261
0.001523478,0.99933817
0.001527242,0.99933383
0.001531008,0.99933025
0.001534805,0.99932626
0.001538615,0.99932285
0.001542431,0.99931941
0.001546242,0.9993153
0.001550085,0.99931154
0.001553986,0.99930777
0.001557885,0.99930432
0.001561799,0.99930089
0.001565776,0.99929617
0.001569727,0.99929155
0.001573705,0.99928764
0.001577709,0.99928394
0.001581711,0.99928009
0.001585747,0.99927612
0.001589801,0.99927205
0.001593889,0.99926779
0.001597989,0.99926354
0.001602102,0.99925955
0.001606246,0.99925582
0.00161039,0.99925159
